Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Province,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
731,5281,11/1/2011,High,36,4733.7,0,Delivery Truck,624.36,120.98,30,Irene Maddox,Manitoba,Prarie,Consumer,Furniture,Chairs & Chairmats,Hon Every-Day� Chair Series Swivel Task Chairs,Jumbo Drum,0.64,11/2/2011
732,5281,11/1/2011,High,14,2718.07,0.1,Regular Air,1107.53,209.84,21.21,Irene Maddox,Manitoba,Prarie,Consumer,Furniture,Office Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Large Box,0.59,11/2/2011
787,5635,8/15/2012,Medium,17,198.78,0.02,Regular Air,-28.35,11.5,7.19,Nick Radford,Manitoba,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,Ibico Covers for Plastic or Wire Binding Elements,Small Box,0.4,8/17/2012
788,5635,8/15/2012,Medium,50,281.58,0.09,Regular Air,-161.56,5.77,5.92,Nick Radford,Manitoba,Prarie,Corporate,Furniture,Office Furnishings,DAX Cubicle Frames - 8x10,Medium Box,0.55,8/17/2012
791,5696,5/3/2011,Critical,4,2206.17,0.02,Regular Air,251.43,525.98,19.99,Theresa Swint,Manitoba,Prarie,Consumer,Office Supplies,Binders and Binder Accessories,GBC DocuBind 300 Electric Binding Machine,Small Box,0.37,5/5/2011
792,5696,5/3/2011,Critical,40,621.12,0.1,Regular Air,190.53,16.51,2.99,Theresa Swint,Manitoba,Prarie,Consumer,Office Supplies,Binders and Binder Accessories,JM Magazine Binder,Small Box,0.37,5/5/2011
793,5696,5/3/2011,Critical,31,175.92,0.09,Regular Air,-93.41,5.98,3.85,Theresa Swint,Manitoba,Prarie,Consumer,Technology,Computer Peripherals,"Imation 3.5"" IBM-Formatted Diskettes, 10/Pack",Small Pack,0.68,5/5/2011
820,5921,4/6/2009,Low,27,384.74,0.01,Express Air,2.69,13.43,5.5,Maurice Satty,Manitoba,Prarie,Corporate,Office Supplies,Storage & Organization,"Fellowes Personal Hanging Folder Files, Navy",Small Box,0.57,4/13/2009
868,6241,12/29/2009,Low,24,133.94,0.08,Express Air,45.00,5.84,1,Henry Goldwyn,Manitoba,Prarie,Small Business,Office Supplies,Pens & Art Supplies,"Quartet Omega� Colored Chalk, 12/Pack",Wrap Bag,0.38,1/3/2010
869,6241,12/29/2009,Low,29,5433.0895,0,Regular Air,1365.28,205.99,8.99,Henry Goldwyn,Manitoba,Prarie,Small Business,Technology,Telephones and Communication,StarTAC 8000,Small Box,0.6,1/2/2010
892,6406,8/14/2009,Critical,43,92.63,0.05,Regular Air,-70.80,2.08,2.56,Mick Crebagga,Manitoba,Prarie,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Kleencut� Forged Office Shears by Acme United Corporation,Small Pack,0.55,8/16/2009
920,6625,8/15/2010,High,23,21062.91,0.01,Delivery Truck,5713.53,880.98,44.55,Roy Skaria,Manitoba,Prarie,Corporate,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Jumbo Box,0.62,8/17/2010
947,6854,1/6/2009,Medium,1,22.13,0.07,Express Air,-2.39,7.68,6.16,Victor Price,Manitoba,Prarie,Consumer,Office Supplies,Binders and Binder Accessories,GBC VeloBinder Strips,Small Box,0.35,1/8/2009
948,6854,1/6/2009,Medium,19,129.84,0.05,Express Air,2.39,6.64,4.95,Victor Price,Manitoba,Prarie,Consumer,Furniture,Office Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Small Pack,0.37,1/8/2009
1006,7335,5/29/2010,Low,43,3681.7495,0.01,Regular Air,1196.44,95.99,4.9,Maureen Grace,Manitoba,Prarie,Corporate,Technology,Telephones and Communication,T60,Small Box,0.56,6/3/2010
1019,7457,9/30/2010,Not Specified,36,2300.45,0.02,Regular Air,624.64,60.98,19.99,Eric Hoffmann,Manitoba,Prarie,Small Business,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Small Box,0.38,10/3/2010
1020,7457,9/30/2010,Not Specified,46,548.11,0.04,Regular Air,124.24,11.55,2.36,Eric Hoffmann,Manitoba,Prarie,Small Business,Office Supplies,Pens & Art Supplies,Newell 309,Wrap Bag,0.55,10/2/2010
1044,7653,2/27/2012,Medium,32,1425.06,0.1,Regular Air,597.31,48.04,5.09,Jill Stevenson,Manitoba,Prarie,Consumer,Office Supplies,Paper,Xerox 1910,Small Box,0.37,3/1/2012
1055,7783,1/12/2012,Medium,3,31.35,0.03,Regular Air,-14.62,8.85,5.6,Evan Bailliet,Manitoba,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,GBC Standard Plastic Binding Systems Combs,Small Box,0.36,1/13/2012
1072,7905,6/3/2009,Low,46,11057.6,0.08,Delivery Truck,183.90,259.71,66.67,Meg Tillman,Manitoba,Prarie,Small Business,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",Jumbo Box,0.61,6/7/2009
1098,8064,5/12/2011,High,44,10445.95,0.07,Delivery Truck,1069.61,243.98,62.94,Gary McGarr,Manitoba,Prarie,Home Office,Furniture,Chairs & Chairmats,Hon Deluxe Fabric Upholstered Stacking Chairs,Jumbo Drum,0.57,5/13/2011
1105,8130,5/13/2012,Critical,15,66.33,0.03,Regular Air,-47.23,4.13,5.04,Russell D'Ascenzo,Manitoba,Prarie,Consumer,Office Supplies,Binders and Binder Accessories,"ACCOHIDE� 3-Ring Binder, Blue, 1""",Small Box,0.38,5/15/2012
1138,8294,6/20/2012,Medium,28,197.574,0.05,Regular Air,-90.84,7.99,5.03,Gary Hwang,Manitoba,Prarie,Home Office,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID,Medium Box,0.6,6/21/2012
1148,8384,5/5/2010,High,37,4935.72,0.07,Delivery Truck,-698.09,140.98,36.09,Meg Tillman,Manitoba,Prarie,Small Business,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",Jumbo Box,0.77,5/6/2010
1175,8580,3/22/2011,High,12,151.49,0,Regular Air,-3.95,11.58,6.97,Joseph Airdo,Manitoba,Prarie,Consumer,Office Supplies,Envelopes,"Peel & Seel� Recycled Catalog Envelopes, Brown",Small Box,0.35,3/22/2011
1176,8580,3/22/2011,High,37,308.22,0,Regular Air,-215.57,7.77,9.23,Joseph Airdo,Manitoba,Prarie,Consumer,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Small Box,0.58,3/23/2011
1182,8646,4/9/2009,High,8,85.85,0.03,Regular Air,-327.65,4.48,49,Emily Ducich,Manitoba,Prarie,Consumer,Office Supplies,Appliances,Hoover Portapower� Portable Vacuum,Large Box,0.6,4/11/2009
1183,8646,4/9/2009,High,41,14377.78,0.06,Delivery Truck,4161.98,350.99,39,Emily Ducich,Manitoba,Prarie,Consumer,Furniture,Chairs & Chairmats,Global Leather Executive Chair,Jumbo Drum,0.55,4/11/2009
1184,8646,4/9/2009,High,26,994.27,0.09,Express Air,-127.11,40.98,6.5,Emily Ducich,Manitoba,Prarie,Consumer,Technology,Computer Peripherals,Targus USB Numeric Keypad,Small Box,0.74,4/11/2009
1185,8646,4/9/2009,High,29,9558.65,0.09,Delivery Truck,2154.07,349.45,60,Emily Ducich,Manitoba,Prarie,Consumer,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Jumbo Drum,,4/10/2009
1224,8993,5/28/2011,Medium,41,172.15,0.02,Express Air,86.78,3.69,0.5,Stewart Visinsky,Manitoba,Prarie,Corporate,Office Supplies,Labels,Avery 52,Small Box,0.38,5/30/2011
1231,8996,6/2/2011,Low,13,772.2675,0.02,Regular Air,-48.85,65.99,8.99,Tanja Norvell,Manitoba,Prarie,Corporate,Technology,Telephones and Communication,SC-3160,Small Box,0.59,6/6/2011
1234,8998,1/3/2010,Low,37,1767.88,0.07,Regular Air,66.47,50.98,13.66,Linda Southworth,Manitoba,Prarie,Consumer,Office Supplies,Appliances,Eureka The Boss� Cordless Rechargeable Stick Vac,Small Box,0.58,1/7/2010
1235,8998,1/3/2010,Low,12,277.42,0.01,Regular Air,49.82,22.24,1.99,Linda Southworth,Manitoba,Prarie,Consumer,Technology,Computer Peripherals,"Verbatim DVD-R, 3.95GB, SR, Mitsubishi Branded, Jewel",Small Pack,0.43,1/5/2010
1236,8998,1/3/2010,Low,13,178.13,0.04,Regular Air,-19.75,13.43,5.5,Linda Southworth,Manitoba,Prarie,Consumer,Office Supplies,Storage & Organization,"Fellowes Personal Hanging Folder Files, Navy",Small Box,0.57,1/8/2010
1256,9124,10/16/2011,Low,17,2637.78,0.04,Regular Air,-0.84,152.48,6.5,Henry Goldwyn,Manitoba,Prarie,Small Business,Technology,Computer Peripherals,Adesso Programmable 142-Key Keyboard,Small Box,0.74,10/16/2011
1257,9124,10/16/2011,Low,29,157.4,0.01,Regular Air,-118.56,4.98,7.28,Henry Goldwyn,Manitoba,Prarie,Small Business,Office Supplies,Paper,Xerox 1926,Small Box,0.38,10/21/2011
1260,9152,8/20/2010,Not Specified,43,292.808,0.05,Regular Air,-129.69,7.99,5.03,Steven Cartwright,Manitoba,Prarie,Home Office,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID,Medium Box,0.6,8/20/2010
1281,9312,5/18/2012,Not Specified,43,1160.55,0.05,Delivery Truck,-179.17,25.98,14.36,Steven Cartwright,Manitoba,Prarie,Home Office,Furniture,Chairs & Chairmats,"Global Stack Chair without Arms, Black",Jumbo Drum,0.6,5/19/2012
1330,9700,8/8/2011,Critical,35,106.06,0.08,Regular Air,-59.74,3.14,1.92,Sue Ann Reed,Manitoba,Prarie,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Serrated Blade or Curved Handle Hand Letter Openers,Wrap Bag,0.84,8/9/2011
1345,9826,3/22/2012,Medium,7,131.61,0.01,Regular Air,-7.30,17.48,1.99,Irene Maddox,Manitoba,Prarie,Consumer,Technology,Computer Peripherals,"Maxell Pro 80 Minute CD-R, 10/Pack",Small Pack,0.45,3/24/2012
1374,9954,6/19/2009,Not Specified,36,10122.72,0.07,Delivery Truck,-381.16,280.98,57,Thais Sissman,Manitoba,Prarie,Corporate,Furniture,Chairs & Chairmats,Hon 2090 �Pillow Soft� Series Mid Back Swivel/Tilt Chairs,Jumbo Drum,0.78,6/20/2009
1375,9954,6/19/2009,Not Specified,39,203.6,0,Regular Air,-166.44,4.98,7.44,Thais Sissman,Manitoba,Prarie,Corporate,Office Supplies,Paper,Xerox 1922,Small Box,0.36,6/21/2009
1376,9954,6/19/2009,Not Specified,30,115.81,0.1,Regular Air,22.06,3.98,0.83,Thais Sissman,Manitoba,Prarie,Corporate,Office Supplies,Pens & Art Supplies,Fluorescent Highlighters by Dixon,Wrap Bag,0.51,6/21/2009
1391,10081,8/7/2010,Not Specified,49,1058.43,0.02,Regular Air,245.00,20.28,6.68,Sanjit Engle,Manitoba,Prarie,Home Office,Furniture,Office Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",Small Box,0.53,8/8/2010
1415,10272,1/17/2009,Medium,3,299.08,0.03,Regular Air,-50.43,90.48,19.99,Katherine Ducich,Manitoba,Prarie,Corporate,Office Supplies,Envelopes,Tyvek� Side-Opening Peel & Seel� Expanding Envelopes,Small Box,0.4,1/19/2009
1416,10272,1/17/2009,Medium,26,566.39,0.06,Regular Air,76.43,22.84,8.18,Katherine Ducich,Manitoba,Prarie,Corporate,Office Supplies,Paper,Xerox 1991,Small Box,0.39,1/17/2009
1461,10530,1/27/2009,Medium,4,377.213,0.02,Regular Air,-411.65,110.99,2.5,Victor Price,Manitoba,Prarie,Consumer,Technology,Telephones and Communication,T18,Small Box,0.57,1/29/2009
1563,11270,6/30/2011,High,15,140.07,0.04,Express Air,-21.85,8.6,6.19,Tanja Norvell,Manitoba,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,Avery Printable Repositionable Plastic Tabs,Small Box,0.38,7/1/2011
1587,11431,8/1/2012,High,5,39.68,0.09,Regular Air,-6.71,8.01,2.87,Eric Hoffmann,Manitoba,Prarie,Small Business,Office Supplies,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,",Wrap Bag,0.4,8/3/2012
1588,11431,8/1/2012,High,8,1273.266,0.1,Regular Air,-615.67,205.99,8.99,Eric Hoffmann,Manitoba,Prarie,Small Business,Technology,Telephones and Communication,Talkabout T8097,Small Box,0.58,8/2/2012
1634,11815,9/12/2011,Low,22,351.27,0.08,Regular Air,-37.22,15.73,7.42,Mike Gockenbach,Manitoba,Prarie,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Acme Galleria� Hot Forged Steel Scissors with Colored Handles,Small Pack,0.56,9/14/2011
1677,12097,11/9/2010,Critical,9,49.89,0.06,Regular Air,-30.84,4.98,6.07,Tanja Norvell,Manitoba,Prarie,Consumer,Office Supplies,Paper,Xerox 1897,Small Box,0.36,11/11/2010
1678,12097,11/9/2010,Critical,25,1831.529,0,Express Air,-139.98,85.99,0.99,Tanja Norvell,Manitoba,Prarie,Consumer,Technology,Telephones and Communication,Accessory4,Wrap Bag,0.85,11/9/2010
1688,12196,6/2/2010,Not Specified,32,599.52,0.04,Regular Air,25.14,17.98,8.51,Tracy Zic,Manitoba,Prarie,Consumer,Technology,Office Machines,Canon P1-DHIII Palm Printing Calculator,Medium Box,0.4,6/3/2010
1689,12196,6/2/2010,Not Specified,25,10330.94,0.07,Regular Air,2914.56,419.19,19.99,Tracy Zic,Manitoba,Prarie,Consumer,Office Supplies,Storage & Organization,Smead Adjustable Mobile File Trolley with Lockable Top,Small Box,0.58,6/2/2010
1734,12451,4/19/2010,Low,26,3662.16,0.01,Delivery Truck,-372.82,130.98,54.74,Thais Sissman,Manitoba,Prarie,Small Business,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",Jumbo Box,0.69,4/21/2010
1735,12451,4/19/2010,Low,21,329.37,0.04,Express Air,-53.57,15.14,4.53,Thais Sissman,Manitoba,Prarie,Small Business,Office Supplies,Storage & Organization,Eldon� Gobal File Keepers,Small Box,0.81,4/21/2010
1742,12483,8/4/2010,Critical,14,1676.44,0.02,Regular Air,607.50,120.98,9.07,Tom Zandusky,Manitoba,Prarie,Home Office,Office Supplies,Binders and Binder Accessories,GBC VeloBinder Electric Binding Machine,Small Box,0.35,8/4/2010
1743,12483,8/4/2010,Critical,14,1406.07,0.1,Delivery Truck,-701.91,100.98,57.38,Tom Zandusky,Manitoba,Prarie,Home Office,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",Jumbo Box,0.78,8/6/2010
1744,12483,8/4/2010,Critical,30,1771.67,0.09,Regular Air,338.95,59.76,9.71,Tom Zandusky,Manitoba,Prarie,Home Office,Office Supplies,Storage & Organization,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",Small Box,0.57,8/5/2010
1794,12867,3/11/2011,Not Specified,6,127.49,0.08,Express Air,-57.95,19.98,4,Thais Sissman,Manitoba,Prarie,Corporate,Technology,Computer Peripherals,Belkin 105-Key Black Keyboard,Small Box,0.68,3/11/2011
1805,12903,9/25/2009,Critical,2,63.427,0.07,Regular Air,-191.79,35.99,5,Sue Ann Reed,Manitoba,Prarie,Consumer,Technology,Telephones and Communication,Accessory17,Wrap Bag,0.82,9/27/2009
1881,13540,5/23/2010,High,31,259.59,0.06,Regular Air,34.79,8.5,1.99,Theresa Swint,Manitoba,Prarie,Consumer,Technology,Computer Peripherals,Hewlett-Packard 4.7GB DVD+R Discs,Small Pack,0.49,5/23/2010
1882,13540,5/23/2010,High,16,34.93,0.04,Regular Air,-0.05,2.18,0.78,Theresa Swint,Manitoba,Prarie,Consumer,Office Supplies,Rubber Bands,Stockwell Push Pins,Wrap Bag,0.52,5/23/2010
1883,13540,5/23/2010,High,33,431.06,0.02,Regular Air,-26.78,12.28,6.13,Theresa Swint,Manitoba,Prarie,Consumer,Office Supplies,Storage & Organization,Recycled Eldon Regeneration Jumbo File,Small Box,0.57,5/23/2010
1919,13762,6/21/2010,Medium,8,55,0.05,Regular Air,-23.62,6.28,5.36,Denny Joy,Manitoba,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,GBC Standard Plastic Binding Systems' Combs,Small Box,0.4,6/24/2010
1920,13762,6/21/2010,Medium,7,51.66,0.06,Regular Air,7.40,7.64,1.39,Denny Joy,Manitoba,Prarie,Corporate,Office Supplies,Envelopes,Security-Tint Envelopes,Small Box,0.36,6/23/2010
1921,13762,6/21/2010,Medium,37,107.73,0.08,Regular Air,39.81,3.15,0.5,Denny Joy,Manitoba,Prarie,Corporate,Office Supplies,Labels,Avery 520,Small Box,0.37,6/23/2010
2008,14336,11/18/2009,High,4,174.55,0.05,Express Air,-114.39,39.99,10.25,Steven Ward,Manitoba,Prarie,Consumer,Technology,Computer Peripherals,Zoom V.92 V.44 PCI Internal Controllerless FaxModem,Small Box,0.55,11/19/2009
2016,14400,2/4/2009,Medium,32,74.34,0.05,Regular Air,-166.55,2.16,6.05,Henia Zydlo,Manitoba,Prarie,Home Office,Office Supplies,Binders and Binder Accessories,Peel & Stick Add-On Corner Pockets,Small Box,0.37,2/5/2009
2017,14400,2/4/2009,Medium,35,228.8,0.03,Regular Air,-99.08,6.48,6.6,Henia Zydlo,Manitoba,Prarie,Home Office,Office Supplies,Paper,Xerox 21,Small Box,0.37,2/5/2009
2018,14400,2/4/2009,Medium,43,6089.05,0.08,Delivery Truck,-2110.56,146.05,80.2,Henia Zydlo,Manitoba,Prarie,Home Office,Furniture,Tables,BPI Conference Tables,Jumbo Box,0.71,2/5/2009
2033,14500,6/24/2011,Not Specified,44,839.7,0.07,Regular Air,211.79,19.98,5.77,Tracy Collins,Manitoba,Prarie,Consumer,Office Supplies,Paper,Xerox Blank Computer Paper,Small Box,0.38,6/26/2011
2034,14500,6/24/2011,Not Specified,46,1662.5,0.01,Regular Air,289.02,34.58,8.99,Tracy Collins,Manitoba,Prarie,Consumer,Office Supplies,Pens & Art Supplies,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,Small Pack,0.56,6/25/2011
2042,14534,7/18/2010,Medium,46,745.99,0.02,Regular Air,226.09,15.98,4,Valerie Dominguez,Manitoba,Prarie,Corporate,Technology,Computer Peripherals,Logitech Access Keyboard,Small Box,0.37,7/18/2010
2084,14884,9/27/2011,High,6,473.9855,0.06,Regular Air,-301.68,95.99,4.9,Michael Moore,Manitoba,Prarie,Corporate,Technology,Telephones and Communication,T60,Small Box,0.56,9/29/2011
2107,15075,10/4/2009,Medium,24,1548.43,0.02,Regular Air,622.89,63.94,14.48,Natalie Webber,Manitoba,Prarie,Consumer,Furniture,Office Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",Small Box,0.46,10/4/2009
2108,15075,10/4/2009,Medium,10,54.84,0.01,Regular Air,-56.30,5.02,5.14,Natalie Webber,Manitoba,Prarie,Consumer,Technology,Computer Peripherals,"Imation 3.5, DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Small Pack,0.79,10/6/2009
2132,15234,3/12/2010,Not Specified,21,2185.9535,0.1,Regular Air,268.01,125.99,8.99,Toby Knight,Manitoba,Prarie,Consumer,Technology,Telephones and Communication,StarTAC ST7868,Small Box,0.55,3/13/2010
2133,15234,3/12/2010,Not Specified,12,1323.5435,0,Express Air,-34.73,125.99,8.08,Toby Knight,Manitoba,Prarie,Consumer,Technology,Telephones and Communication,M3682,Small Box,0.57,3/13/2010
2138,15270,1/31/2009,Not Specified,36,257.91,0,Regular Air,90.86,6.98,1.6,Maria Zettner,Manitoba,Prarie,Corporate,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6� x 11�",Wrap Bag,0.38,2/2/2009
2141,15296,8/7/2012,Not Specified,38,6216.6,0.02,Regular Air,1082.21,161.55,19.99,Nick Radford,Manitoba,Prarie,Corporate,Office Supplies,Storage & Organization,Fellowes Super Stor/Drawer� Files,Small Box,0.66,8/9/2012
2147,15335,9/17/2010,Medium,26,765.96,0.1,Regular Air,240.06,31.78,1.99,Thea Hudgings,Manitoba,Prarie,Consumer,Technology,Computer Peripherals,"Memorex 4.7GB DVD-RAM, 3/Pack",Small Pack,0.42,9/19/2010
2179,15712,12/4/2012,High,1,102.9,0.07,Delivery Truck,-81.89,48.58,54.11,Natalie Webber,Manitoba,Prarie,Corporate,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Jumbo Box,0.69,12/6/2012
2205,15906,9/27/2010,Low,8,2174.96,0.05,Delivery Truck,-223.89,264.98,17.86,Ross Baird,Manitoba,Prarie,Corporate,Technology,Office Machines,Panasonic KX-P1131 Dot Matrix Printer,Jumbo Drum,0.58,9/29/2010
2215,16005,12/24/2012,Not Specified,7,51.03,0.09,Regular Air,-21.38,6.81,5.48,Maurice Satty,Manitoba,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Small Box,0.37,12/26/2012
2230,16103,7/15/2012,Not Specified,22,426.7,0.06,Regular Air,104.77,19.84,4.1,Maria Zettner,Manitoba,Prarie,Corporate,Office Supplies,Pens & Art Supplies,Prismacolor Color Pencil Set,Wrap Bag,0.44,7/17/2012
2253,16225,5/28/2009,Critical,30,550.29,0.03,Regular Air,-82.50,17.7,9.47,Tanja Norvell,Manitoba,Prarie,Consumer,Office Supplies,Storage & Organization,Portfile� Personal File Boxes,Small Box,0.59,5/30/2009
2265,16262,1/1/2011,Low,11,62.84,0.06,Express Air,9.53,5.18,2.04,Linda Southworth,Manitoba,Prarie,Consumer,Office Supplies,Paper,Array� Memo Cubes,Wrap Bag,0.36,1/8/2011
2270,16321,10/1/2009,Not Specified,50,7156.56,0.03,Regular Air,1871.26,142.86,19.99,Roy Skaria,Manitoba,Prarie,Corporate,Office Supplies,Storage & Organization,Letter Size Cart,Small Box,0.56,10/3/2009
2315,16679,11/8/2009,Low,29,6481.95,0.09,Delivery Truck,846.23,243.98,43.32,Ryan Crowe,Manitoba,Prarie,Small Business,Furniture,Chairs & Chairmats,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Jumbo Drum,0.55,11/13/2009
2328,16775,11/22/2012,Low,49,2469.15,0.04,Regular Air,1244.81,48.94,5.86,Natalie Webber,Manitoba,Prarie,Corporate,Office Supplies,Paper,Xerox 1916,Small Box,0.35,11/26/2012
2340,16834,10/23/2010,Low,33,463.42,0.08,Regular Air,14.20,14.45,7.17,Sue Ann Reed,Manitoba,Prarie,Consumer,Office Supplies,Binders and Binder Accessories,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Small Box,0.38,10/25/2010
2341,16837,1/21/2011,Not Specified,4,997,0.09,Delivery Truck,-307.96,258.98,54.31,Jill Stevenson,Manitoba,Prarie,Consumer,Furniture,Chairs & Chairmats,Global Enterprise� Series Seating Low-Back Swivel/Tilt Chairs,Jumbo Drum,0.55,1/22/2011
2343,16866,2/6/2012,Not Specified,43,2357.9085,0.06,Regular Air,538.49,65.99,3.99,Penelope Sewall,Manitoba,Prarie,Home Office,Technology,Telephones and Communication,StarTAC 7760,Small Box,0.59,2/7/2012
2360,17058,1/1/2011,High,15,72.67,0.04,Regular Air,-62.37,4.28,6.72,Gary Hwang,Manitoba,Prarie,Home Office,Office Supplies,Paper,Xerox 1927,Small Box,0.4,1/2/2011
2413,17508,6/27/2012,Low,50,99.08,0.01,Express Air,11.28,1.76,0.7,Roy Skaria,Manitoba,Prarie,Corporate,Office Supplies,Pens & Art Supplies,Newell 310,Wrap Bag,0.56,6/29/2012
2573,18592,9/30/2012,Critical,2,25.72,0.04,Regular Air,-15.50,10.98,3.37,Nora Pelletier,Manitoba,Prarie,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Fiskars� Softgrip Scissors,Small Pack,0.57,10/1/2012
2598,18757,5/22/2012,Low,43,319.96,0.01,Express Air,123.15,6.98,1.6,Matthew Clasen,Manitoba,Prarie,Consumer,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6� x 11�",Wrap Bag,0.38,5/29/2012
2609,18851,12/16/2012,Critical,32,204.21,0.04,Express Air,-204.81,5.98,10.39,Thea Hudgings,Manitoba,Prarie,Consumer,Office Supplies,Paper,Xerox 1895,Small Box,0.4,12/17/2012
2611,18853,1/17/2010,Critical,33,223.88,0.03,Regular Air,55.21,6.68,1.5,Gary Hwang,Manitoba,Prarie,Home Office,Office Supplies,Pens & Art Supplies,Sanford Liquid Accent Highlighters,Wrap Bag,0.48,1/19/2010
2613,18884,6/24/2011,Not Specified,5,131.27,0.1,Delivery Truck,-70.43,25.98,14.36,Nora Pelletier,Manitoba,Prarie,Home Office,Furniture,Chairs & Chairmats,"Global Stack Chair without Arms, Black",Jumbo Drum,0.6,6/25/2011
